SC-5,SP-6,SHBd,minHaaCH,maxwHBa,FMF
0.8135458104263034,-0.6150423286679155,0.03147488432532721,1.1476927274120565,-0.997288451692394,-1.8079947668010556
1.7785869817483495,1.792509117485859,-1.0977023657198568,0.3720399396497207,-0.20222586716832117,0.316257239192877
1.984548660122851,1.1014354515283453,-0.17496955573877668,0.22416478195975453,-0.07315726631247196,0.3675565266118146
0.7815822539450129,1.1505842288737955,0.14537339652834874,-0.08899019267445232,0.05716332130193135,0.8310641287460058
-0.7715116756717321,0.24218273664336343,2.650222335602796,-0.3660371800062184,0.12265409103581724,-0.49760875676171185
-1.1250447359098448,-0.8354116293013896,-0.523772163294831,0.08291597454480885,0.19646113528409767,0.5385674896898714
2.084611675976346,-0.8454122866631205,-0.01790671015586352,-0.4572383957544274,0.2663725911711127,-1.0175775870925656
0.7605739259419634,1.6380456696033703,0.13017818224040276,0.06655811331832771,0.021351522161877683,1.4119091805485273
1.6244864415842741,0.147643575269435,-1.0977023657198568,-2.5604306009590605,-2.883637452488739,-2.9670305391017906
-0.7579797413702508,-0.012627640320589753,-0.012028831655965555,-0.02440744364752796,0.15816258513106451,-0.23740425884994745
-1.2816655988375711,-0.577827717384835,1.419161858226046,-1.0342550887153854,0.9662597551168273,-0.8508482338068852
-1.1414522062503907,-1.5120455336518857,1.0235187477673593,-1.339588026177763,1.0516932382556183,-1.7658322479421729
0.11666810881790103,1.1481365661741105,-1.0977023657198568,-0.07580404283341871,0.5400817819382346,1.0437974451902707
-0.042241906329159175,0.4710971319088742,1.7155968747995056,0.39361708579001126,0.07965056205801019,1.0943231084099636
-0.10703168010345897,-0.15844461109235683,1.3613727014849328,-0.25896686214623577,0.4769525636606602,1.2577845663712448
-0.6506094809939567,-1.4928190707298037,0.4346927862909178,-0.32668001389303863,0.4821984650683905,-0.28611590670589165
0.2845317538277748,0.18519854201667327,-1.0977023657198568,1.8132228316984527,-0.5308118902031977,0.624066302054768
-0.07692312628266366,0.4342880505405341,3.080411172538564,0.8691370152621405,-0.4886745265806572,-0.5729704244468392
-0.08015951390310104,-0.3543734927570831,0.3856477224564948,2.475692062164966,-0.7516521504381986,-1.8432880363045685
0.11666810881790103,0.5671787552799409,0.181541885191962,0.34952096464101673,-0.1926116866806277,1.5242580879665504
-0.20990821063046963,0.590677765518041,0.27102196182189914,-0.12515258252936193,0.46594614971759324,0.8497911697070536
-0.8340968718160823,-1.4338072265294097,-1.0977023657198568,-1.059050597033194,0.8748934772350678,-0.45596643348508015
-1.5949016863870649,-0.7540521901565347,0.3719440804419338,0.9743475605150534,-0.14842500123453586,0.2606763419815622
-0.6551877854326247,0.6432445807163055,-0.046688636318391805,1.8764277249157617,-0.47641232509135345,0.4731829065053589
-0.36423992133886185,-0.4064551203787829,0.27102196182189914,0.2046578825838783,-0.1689529816613072,-0.23740425884994745
-0.5364845300788403,-1.6569645453267265,1.1511522734859114,0.3888253911349414,-0.13525370874716253,-1.115174281331871
1.1838471925863348,2.0970982914842344,-1.0977023657198568,-0.23013366645325037,0.419783496774835,1.152398276746432
-1.1414522062503907,-0.9305663271530493,-1.0977023657198568,-2.5604306009590605,-2.8916349961063057,-0.6636978693307746
-0.0532873477027431,0.466259739354467,-1.0977023657198568,-0.05613632624789592,0.13882238039877975,1.5193228991092944
0.5596528930947633,0.8379568726368096,-1.0977023657198568,0.8794224839576491,-0.48863349395707434,0.9355434106889449
0.8513901200227793,1.122160926813844,0.028317770545906094,0.7137589562350037,-0.5197275990400891,0.010128808212105165
0.2330765736463926,0.3957554670345462,0.18281956086782533,0.08253269331622437,0.1956332122679619,2.138075536674848
0.960006446016001,0.520050385902574,-1.0977023657198568,-0.7655913042113709,0.6986051773231445,0.36306150324723296
0.7177228006539401,1.0638660015698669,0.39384994398279594,-0.2040944030928302,0.0707771083572708,0.48562758543460227
-0.3373677551385039,0.18931901561466336,-0.06437645895612484,0.22292564717540087,0.17526647672422974,0.8164452990499175
-0.16594633906853276,-0.3894952800158766,-0.1111827384031536,1.0353340223612206,-0.5979547005933892,-0.3114320917087895
-1.8923223257217028,-0.633088409873877,-1.0977023657198568,-0.3665840852089492,0.5668680119668517,-0.914979012254689
0.4582254071992035,1.484176033381752,-0.25733400555782326,-0.07280640766686662,0.35148487115407784,1.2725901329430132
